,0
[feature-238]_ANGLE_[LKnee-LAnkleRAnkle]_[frame-1],0.15148552568006346
[feature-239]_ANGLE_[RKnee-LAnkleRAnkle]_[frame-1],1.856840522566177
[feature-240]_ANGLE_[LShoulder-RShoulderLWrist]_[frame-2],62.01182512621662
[feature-241]_ANGLE_[LShoulder-RShoulderRWrist]_[frame-2],49.6038962176202
[feature-242]_ANGLE_[LShoulder-RShoulderLHip]_[frame-2],82.01521558447585
[feature-243]_ANGLE_[LShoulder-RShoulderRHip]_[frame-2],65.02958342302266
[feature-244]_ANGLE_[LShoulder-RShoulderLKnee]_[frame-2],81.00470572434868
[feature-245]_ANGLE_[LShoulder-RShoulderRKnee]_[frame-2],77.31561849662482
[feature-246]_ANGLE_[LShoulder-RShoulderLAnkle]_[frame-2],80.58566681308358
[feature-247]_ANGLE_[LShoulder-RShoulderRAnkle]_[frame-2],82.58206045544314
[feature-248]_ANGLE_[LShoulder-LWristRWrist]_[frame-2],111.6157213438368
[feature-249]_ANGLE_[LShoulder-LWristLHip]_[frame-2],144.02704071069246
[feature-250]_ANGLE_[LShoulder-LWristRHip]_[frame-2],127.04140854923928
[feature-251]_ANGLE_[LShoulder-LWristLKnee]_[frame-2],143.01653085056532
[feature-252]_ANGLE_[LShoulder-LWristRKnee]_[frame-2],139.32744362284143
[feature-253]_ANGLE_[LShoulder-LWristLAnkle]_[frame-2],142.5974919393002
[feature-254]_ANGLE_[LShoulder-LWristRAnkle]_[frame-2],144.59388558165978
[feature-255]_ANGLE_[LShoulder-RWristLHip]_[frame-2],32.41131936685568
[feature-256]_ANGLE_[LShoulder-RWristRHip]_[frame-2],15.42568720540246
[feature-257]_ANGLE_[LShoulder-RWristLKnee]_[frame-2],31.400809506728496
[feature-258]_ANGLE_[LShoulder-RWristRKnee]_[frame-2],27.711722279004633
[feature-259]_ANGLE_[LShoulder-RWristLAnkle]_[frame-2],30.98177059546338
[feature-260]_ANGLE_[LShoulder-RWristRAnkle]_[frame-2],32.97816423782295
[feature-261]_ANGLE_[LShoulder-LHipRHip]_[frame-2],16.985632161453168
[feature-262]_ANGLE_[LShoulder-LHipLKnee]_[frame-2],1.0105098601271045
[feature-263]_ANGLE_[LShoulder-LHipRKnee]_[frame-2],4.699597087851055
[feature-264]_ANGLE_[LShoulder-LHipLAnkle]_[frame-2],1.4295487713921278
[feature-265]_ANGLE_[LShoulder-LHipRAnkle]_[frame-2],0.5668448709664633
[feature-266]_ANGLE_[LShoulder-RHipLKnee]_[frame-2],15.975122301326003
[feature-267]_ANGLE_[LShoulder-RHipRKnee]_[frame-2],12.286035073602136
[feature-268]_ANGLE_[LShoulder-RHipLAnkle]_[frame-2],15.556083390060907
[feature-269]_ANGLE_[LShoulder-RHipRAnkle]_[frame-2],17.552477032420494
[feature-270]_ANGLE_[LShoulder-LKneeRKnee]_[frame-2],3.689087227723928
[feature-271]_ANGLE_[LShoulder-LKneeLAnkle]_[frame-2],0.4190389112643955
[feature-272]_ANGLE_[LShoulder-LKneeRAnkle]_[frame-2],1.577354731094283
[feature-273]_ANGLE_[LShoulder-RKneeLAnkle]_[frame-2],3.2700483164587
[feature-274]_ANGLE_[LShoulder-RKneeRAnkle]_[frame-2],5.2664419588182625
[feature-275]_ANGLE_[LShoulder-LAnkleRAnkle]_[frame-2],1.9963936423593474
[feature-276]_ANGLE_[RShoulder-LWristRWrist]_[frame-2],118.52732325065791
[feature-277]_ANGLE_[RShoulder-LWristLHip]_[frame-2],81.94820087510037
[feature-278]_ANGLE_[RShoulder-LWristRHip]_[frame-2],99.56546554774144
[feature-279]_ANGLE_[RShoulder-LWristLKnee]_[frame-2],94.73868654467059
[feature-280]_ANGLE_[RShoulder-LWristRKnee]_[frame-2],98.7428556103978
[feature-281]_ANGLE_[RShoulder-LWristLAnkle]_[frame-2],99.47278915030769
[feature-282]_ANGLE_[RShoulder-LWristRAnkle]_[frame-2],98.18369486888267
[feature-283]_ANGLE_[RShoulder-RWristLHip]_[frame-2],36.57912237555753
[feature-284]_ANGLE_[RShoulder-RWristRHip]_[frame-2],18.961857702916465
[feature-285]_ANGLE_[RShoulder-RWristLKnee]_[frame-2],23.788636705987333
[feature-286]_ANGLE_[RShoulder-RWristRKnee]_[frame-2],19.78446764026013
[feature-287]_ANGLE_[RShoulder-RWristLAnkle]_[frame-2],19.054534100350214
[feature-288]_ANGLE_[RShoulder-RWristRAnkle]_[frame-2],20.343628381775225
[feature-289]_ANGLE_[RShoulder-LHipRHip]_[frame-2],17.617264672641067
[feature-290]_ANGLE_[RShoulder-LHipLKnee]_[frame-2],12.790485669570232
[feature-291]_ANGLE_[RShoulder-LHipRKnee]_[frame-2],16.79465473529746
[feature-292]_ANGLE_[RShoulder-LHipLAnkle]_[frame-2],17.524588275207325
[feature-293]_ANGLE_[RShoulder-LHipRAnkle]_[frame-2],16.235493993782264
[feature-294]_ANGLE_[RShoulder-RHipLKnee]_[frame-2],4.8267790030708095
[feature-295]_ANGLE_[RShoulder-RHipRKnee]_[frame-2],0.8226099373436531
[feature-296]_ANGLE_[RShoulder-RHipLAnkle]_[frame-2],0.09267639743556787
[feature-297]_ANGLE_[RShoulder-RHipRAnkle]_[frame-2],1.3817706788586557
[feature-298]_ANGLE_[RShoulder-LKneeRKnee]_[frame-2],4.004169065727354
[feature-299]_ANGLE_[RShoulder-LKneeLAnkle]_[frame-2],4.734102605637237
[feature-300]_ANGLE_[RShoulder-LKneeRAnkle]_[frame-2],3.4450083242120826
[feature-301]_ANGLE_[RShoulder-RKneeLAnkle]_[frame-2],0.7299335399108935
[feature-302]_ANGLE_[RShoulder-RKneeRAnkle]_[frame-2],0.5591607415157677
[feature-303]_ANGLE_[RShoulder-LAnkleRAnkle]_[frame-2],1.2890942814249304
[feature-304]_ANGLE_[LWrist-RWristLHip]_[frame-2],30.766838648325205
[feature-305]_ANGLE_[LWrist-RWristRHip]_[frame-2],14.912745282466705
[feature-306]_ANGLE_[LWrist-RWristLKnee]_[frame-2],28.243278631683236
[feature-307]_ANGLE_[LWrist-RWristRKnee]_[frame-2],24.70864161743695
[feature-308]_ANGLE_[LWrist-RWristLAnkle]_[frame-2],27.261820530547517
[feature-309]_ANGLE_[LWrist-RWristRAnkle]_[frame-2],29.07706217361902
[feature-310]_ANGLE_[LWrist-LHipRHip]_[frame-2],15.854093365858462
[feature-311]_ANGLE_[LWrist-LHipLKnee]_[frame-2],2.52356001664198
[feature-312]_ANGLE_[LWrist-LHipRKnee]_[frame-2],6.058197030888213
[feature-313]_ANGLE_[LWrist-LHipLAnkle]_[frame-2],3.505018117777613
[feature-314]_ANGLE_[LWrist-LHipRAnkle]_[frame-2],1.6897764747061155
[feature-315]_ANGLE_[LWrist-RHipLKnee]_[frame-2],13.3305333492165
[feature-316]_ANGLE_[LWrist-RHipRKnee]_[frame-2],9.795896334970246
[feature-317]_ANGLE_[LWrist-RHipLAnkle]_[frame-2],12.349075248080801
[feature-318]_ANGLE_[LWrist-RHipRAnkle]_[frame-2],14.164316891152328
[feature-319]_ANGLE_[LWrist-LKneeRKnee]_[frame-2],3.5346370142461656
[feature-320]_ANGLE_[LWrist-LKneeLAnkle]_[frame-2],0.9814581011355046
